date,date_format,open,close
"Dec 14, 2015",20151114,17277.11,17368.5
"Dec 11, 2015",20151111,17574.75,17265.21
"Dec 10, 2015",20151110,17493.17,17574.75
"Dec 9, 2015",20151109,17558.18,17492.3
"Dec 8, 2015",20151108,17703.99,17568.0
"Dec 7, 2015",20151107,17845.49,17730.51
"Dec 4, 2015",20151104,17482.68,17847.63
"Dec 3, 2015",20151103,17741.57,17477.67
"Dec 2, 2015",20151102,17883.14,17729.68
"Dec 1, 2015",20151101,17719.72,17888.35
"Nov 30, 2015",20151130,17802.84,17719.92
"Nov 27, 2015",20151127,17806.04,17798.49
"Nov 25, 2015",20151125,17820.81,17813.39
"Nov 24, 2015",20151124,17770.9,17812.19
"Nov 23, 2015",20151123,17823.61,17792.68
"Nov 20, 2015",20151120,17732.75,17823.81
"Nov 19, 2015",20151119,17739.83,17732.75
"Nov 18, 2015",20151118,17485.49,17737.16
"Nov 17, 2015",20151117,17486.99,17489.5
"Nov 16, 2015",20151116,17229.94,17483.01
"Nov 13, 2015",20151113,17439.25,17245.24
"Nov 12, 2015",20151112,17691.93,17448.07
"Nov 11, 2015",20151111,17769.5,17702.22
"Nov 10, 2015",20151110,17724.13,17758.21
"Nov 9, 2015",20151109,17900.78,17730.48
"Nov 6, 2015",20151106,17855.22,17910.33
"Nov 5, 2015",20151105,17871.25,17863.43
"Nov 4, 2015",20151104,17929.58,17867.58
"Nov 3, 2015",20151103,17819.74,17918.15
"Nov 2, 2015",20151102,17672.62,17828.76
"Oct 30, 2015",20151030,17756.6,17663.54
"Oct 29, 2015",20151029,17771.5,17755.8
"Oct 28, 2015",20151028,17586.69,17779.52
"Oct 27, 2015",20151027,17608.89,17581.43
"Oct 26, 2015",20151026,17649.57,17623.05
"Oct 23, 2015",20151023,17525.11,17646.7
"Oct 22, 2015",20151022,17180.88,17489.16
"Oct 21, 2015",20151021,17225.93,17168.61
"Oct 20, 2015",20151020,17228.47,17217.11
"Oct 19, 2015",20151019,17209.43,17230.54
"Oct 16, 2015",20151016,17141.75,17215.97
"Oct 15, 2015",20151015,16944.86,17141.75
"Oct 14, 2015",20151014,17079.08,16924.75
"Oct 13, 2015",20151013,17113.55,17081.89
"Oct 12, 2015",20151012,17082.29,17131.86
"Oct 9, 2015",20151009,17054.69,17084.49
"Oct 8, 2015",20151008,16904.17,17050.75
"Oct 7, 2015",20151007,16805.42,16912.29
"Oct 6, 2015",20151006,16774.02,16790.19
"Oct 5, 2015",20151005,16502.1,16776.43
"Oct 2, 2015",20151002,16258.25,16472.37
"Oct 1, 2015",20151001,16278.62,16272.01
"Sep 30, 2015",20150930,16057.08,16284.7
"Sep 29, 2015",20150929,16001.76,16049.13
"Sep 28, 2015",20150928,16313.26,16001.89
"Sep 25, 2015",20150925,16205.07,16314.67
"Sep 24, 2015",20150924,16257.11,16201.32
"Sep 23, 2015",20150923,16332.81,16279.89
"Sep 22, 2015",20150922,16477.45,16330.47
"Sep 21, 2015",20150921,16406.1,16510.19
"Sep 18, 2015",20150918,16674.74,16384.79
"Sep 17, 2015",20150917,16738.08,16674.74
"Sep 16, 2015",20150916,16599.51,16739.95
"Sep 15, 2015",20150915,16382.58,16599.85
"Sep 14, 2015",20150914,16450.86,16370.96
"Sep 11, 2015",20150911,16330.4,16433.09
"Sep 10, 2015",20150910,16252.57,16330.4
"Sep 9, 2015",20150909,16505.04,16253.57
"Sep 8, 2015",20150908,16109.93,16492.68
"Sep 4, 2015",20150904,16371.76,16102.38
"Sep 3, 2015",20150903,16364.34,16374.76
"Sep 2, 2015",20150902,16058.35,16351.38
"Sep 1, 2015",20150901,16528.03,16058.35
"Aug 31, 2015",20150831,16632.02,16528.03
"Aug 28, 2015",20150828,16649.42,16643.01
"Aug 27, 2015",20150827,16285.51,16654.77
"Aug 26, 2015",20150826,15676.26,16285.51
"Aug 25, 2015",20150825,15882.27,15666.44
"Aug 24, 2015",20150824,16459.75,15871.28
"Aug 21, 2015",20150821,16990.69,16459.75
"Aug 20, 2015",20150820,17345.32,16990.69
"Aug 19, 2015",20150819,17508.74,17348.73
"Aug 18, 2015",20150818,17537.3,17511.34
"Aug 17, 2015",20150817,17472.66,17545.18
"Aug 14, 2015",20150814,17410.12,17477.4
"Aug 13, 2015",20150813,17401.64,17408.25
"Aug 12, 2015",20150812,17382.93,17402.51
"Aug 11, 2015",20150811,17593.59,17402.84
"Aug 10, 2015",20150810,17375.18,17615.17
"Aug 7, 2015",20150807,17414.94,17373.38
"Aug 6, 2015",20150806,17542.61,17419.75
"Aug 5, 2015",20150805,17555.24,17540.47
"Aug 4, 2015",20150804,17596.93,17550.69
"Aug 3, 2015",20150803,17696.74,17598.2
"Jul 31, 2015",20150731,17755.87,17689.86
"Jul 30, 2015",20150730,17743.24,17745.98
"Jul 29, 2015",20150729,17631.4,17751.39
"Jul 28, 2015",20150728,17449.81,17630.27
"Jul 27, 2015",20150727,17561.78,17440.59
"Jul 24, 2015",20150724,17731.05,17568.53
"Jul 23, 2015",20150723,17853.78,17731.92
"Jul 22, 2015",20150722,17918.35,17851.04
"Jul 21, 2015",20150721,18096.67,17919.29
"Jul 20, 2015",20150720,18085.91,18100.41
"Jul 17, 2015",20150717,18117.58,18086.45
"Jul 16, 2015",20150716,18078.16,18120.25
"Jul 15, 2015",20150715,18053.38,18050.17
"Jul 14, 2015",20150714,17974.61,18053.58
"Jul 13, 2015",20150713,17787.27,17977.68
"Jul 10, 2015",20150710,17561.12,17760.41
"Jul 9, 2015",20150709,17530.38,17548.62
"Jul 8, 2015",20150708,17759.01,17515.42
"Jul 7, 2015",20150707,17684.92,17776.91
"Jul 6, 2015",20150706,17728.08,17683.58
"Jul 2, 2015",20150702,17763.32,17730.11
"Jul 1, 2015",20150701,17638.12,17757.91
"Jun 30, 2015",20150630,17599.96,17619.51
"Jun 29, 2015",20150629,17936.74,17596.35
"Jun 26, 2015",20150626,17892.03,17946.68
"Jun 25, 2015",20150625,17977.11,17890.36
"Jun 24, 2015",20150624,18139.1,17966.07
"Jun 23, 2015",20150623,18121.78,18144.07
"Jun 22, 2015",20150622,18027.63,18119.78
"Jun 19, 2015",20150619,18116.24,18015.95
"Jun 18, 2015",20150618,17944.61,18115.84
"Jun 17, 2015",20150617,17909.58,17935.74
"Jun 16, 2015",20150616,17787.43,17904.48
"Jun 15, 2015",20150615,17890.76,17791.17
"Jun 12, 2015",20150612,18035.83,17898.84
"Jun 11, 2015",20150611,18001.27,18039.37
"Jun 10, 2015",20150610,17765.38,18000.4
"Jun 9, 2015",20150609,17766.95,17764.04
"Jun 8, 2015",20150608,17849.46,17766.55
"Jun 5, 2015",20150605,17905.38,17849.46
"Jun 4, 2015",20150604,18072.47,17905.58
"Jun 3, 2015",20150603,18018.42,18076.27
"Jun 2, 2015",20150602,18033.33,18011.94
"Jun 1, 2015",20150601,18017.82,18040.37
"May 29, 2015",20150529,18128.12,18010.68
"May 28, 2015",20150528,18154.14,18126.12
"May 27, 2015",20150527,18045.08,18162.99
"May 26, 2015",20150526,18229.75,18041.54
"May 22, 2015",20150522,18286.87,18232.02
"May 21, 2015",20150521,18285.87,18285.74
"May 20, 2015",20150520,18315.06,18285.4
"May 19, 2015",20150519,18300.48,18312.39
"May 18, 2015",20150518,18267.25,18298.88
"May 15, 2015",20150515,18251.97,18272.56
"May 14, 2015",20150514,18062.49,18252.24
