date,date_format,open,close
"Oct 18, 2016",20161018,10637.69,10797.02
"Oct 17, 2016",20161017,10770.34,10651.5
"Oct 14, 2016",20161014,10774.37,10759.68
"Oct 13, 2016",20161013,10784.74,10787.49
"Oct 12, 2016",20161012,10751.43,10788.59
"Oct 11, 2016",20161011,10743.41,10782.31
"Oct 10, 2016",20161010,10612.21,10741.69
"Sep 30, 2016",20160930,10504.29,10567.58
"Sep 29, 2016",20160929,10477.04,10512.25
"Sep 28, 2016",20160928,10490.05,10467.16
"Sep 27, 2016",20160927,10375.35,10476.97
"Sep 26, 2016",20160926,10588.35,10392.7
"Sep 23, 2016",20160923,10670.59,10609.7
"Sep 22, 2016",20160922,10644.71,10662.21
"Sep 21, 2016",20160921,10543.39,10583.4
"Sep 20, 2016",20160920,10563.04,10544.53
"Sep 19, 2016",20160919,10476.63,10557.25
"Sep 14, 2016",20160914,10466.83,10454.24
"Sep 13, 2016",20160913,10519.02,10514.58
"Sep 12, 2016",20160912,10578.78,10461.58
"Sep 9, 2016",20160909,10855.29,10762.79
"Sep 8, 2016",20160908,10830.05,10851.19
"Sep 7, 2016",20160907,10860.12,10838.72
"Sep 6, 2016",20160906,10714.54,10861.5
"Sep 5, 2016",20160905,10682.71,10695.45
"Sep 2, 2016",20160902,10666.1,10640.42
"Sep 1, 2016",20160901,10759.76,10669.51
"Aug 31, 2016",20160831,10730.55,10757.88
"Aug 30, 2016",20160830,10732.77,10729.12
"Aug 29, 2016",20160829,10690.95,10724.4
"Aug 26, 2016",20160826,10703.32,10693.75
"Aug 25, 2016",20160825,10694.34,10679.15
"Aug 24, 2016",20160824,10751.35,10760.44
"Aug 23, 2016",20160823,10720.5,10750.29
"Aug 22, 2016",20160822,10869.06,10731.4
"Aug 19, 2016",20160819,10865.38,10872.71
"Aug 18, 2016",20160818,10873.65,10879.2
"Aug 17, 2016",20160817,10879.99,10890.69
"Aug 16, 2016",20160816,10845.62,10882.95
"Aug 15, 2016",20160815,10556.4,10822.11
"Aug 12, 2016",20160812,10373.05,10528.1
"Aug 11, 2016",20160811,10496.44,10390.96
"Aug 10, 2016",20160810,10558.49,10511.16
"Aug 9, 2016",20160809,10466.04,10564.78
"Aug 8, 2016",20160808,10315.0,10468.88
"Aug 5, 2016",20160805,10368.8,10342.28
"Aug 4, 2016",20160804,10272.72,10366.5
"Aug 3, 2016",20160803,10229.47,10281.25
"Aug 2, 2016",20160802,10173.34,10250.55
"Aug 1, 2016",20160801,10289.89,10185.48
"Jul 29, 2016",20160729,10384.4,10329.44
"Jul 28, 2016",20160728,10386.83,10396.3
"Jul 27, 2016",20160727,10858.7,10405.85
"Jul 26, 2016",20160726,10714.75,10852.21
"Jul 25, 2016",20160725,10684.55,10718.36
"Jul 22, 2016",20160722,10782.24,10709.07
"Jul 21, 2016",20160721,10758.34,10787.21
"Jul 20, 2016",20160720,10775.56,10759.86
"Jul 19, 2016",20160719,10753.87,10778.25
"Jul 18, 2016",20160718,10793.18,10762.0
"Jul 15, 2016",20160715,10854.5,10823.21
"Jul 14, 2016",20160714,10834.9,10854.14
"Jul 13, 2016",20160713,10794.5,10853.56
"Jul 12, 2016",20160712,10583.17,10757.85
"Jul 11, 2016",20160711,10633.63,10594.82
"Jul 8, 2016",20160708,10613.71,10611.8
"Jul 7, 2016",20160707,10612.23,10620.58
"Jul 6, 2016",20160706,10567.67,10641.65
"Jul 5, 2016",20160705,10598.42,10602.77
"Jul 4, 2016",20160704,10369.69,10609.86
"Jul 1, 2016",20160701,10506.22,10458.43
"Jun 30, 2016",20160630,10474.94,10489.99
"Jun 29, 2016",20160629,10499.91,10460.97
"Jun 28, 2016",20160628,10330.12,10463.45
"Jun 27, 2016",20160627,10090.05,10377.57
"Jun 24, 2016",20160624,10235.04,10147.7
"Jun 23, 2016",20160623,10288.47,10255.27
"Jun 22, 2016",20160622,10108.96,10297.98
"Jun 21, 2016",20160621,10285.04,10131.86
"Jun 20, 2016",20160620,10183.77,10221.85
"Jun 17, 2016",20160617,10135.38,10182.53
"Jun 16, 2016",20160616,10154.18,10115.12
"Jun 15, 2016",20160615,9790.88,10173.85
"Jun 14, 2016",20160614,9830.55,9895.15
"Jun 13, 2016",20160613,10190.78,9862.58
"Jun 8, 2016",20160608,10330.18,10316.82
"Jun 7, 2016",20160607,10365.81,10347.84
"Jun 6, 2016",20160606,10383.45,10363.09
"Jun 3, 2016",20160603,10275.94,10344.91
"Jun 2, 2016",20160602,10192.51,10274.03
"Jun 1, 2016",20160601,10184.23,10209.14
"May 31, 2016",20160531,9786.0,10159.93
"May 30, 2016",20160530,9756.87,9768.84
"May 27, 2016",20160527,9798.34,9813.63
"May 26, 2016",20160526,9766.08,9826.14
"May 25, 2016",20160525,9883.94,9784.6
"May 24, 2016",20160524,9903.17,9821.7
"May 23, 2016",20160523,9839.78,9918.16
"May 20, 2016",20160520,9657.75,9816.75
"May 19, 2016",20160519,9684.12,9733.74
"May 18, 2016",20160518,9835.58,9694.78
"May 17, 2016",20160517,9918.44,9908.79
"May 16, 2016",20160516,9729.79,9910.08
"May 13, 2016",20160513,9769.13,9759.27
"May 12, 2016",20160512,9664.28,9796.58
"May 11, 2016",20160511,9848.32,9781.15
"May 10, 2016",20160510,9770.3,9793.21
"May 9, 2016",20160509,10018.51,9790.48
"May 6, 2016",20160506,10473.3,10100.54
"May 5, 2016",20160505,10403.55,10474.01
"May 4, 2016",20160504,10401.68,10422.8
"May 3, 2016",20160503,10144.15,10441.92
"Apr 29, 2016",20160429,10111.61,10141.54
"Apr 28, 2016",20160428,10178.24,10149.91
"Apr 27, 2016",20160427,10221.83,10174.16
"Apr 26, 2016",20160426,10095.96,10209.9
"Apr 25, 2016",20160425,10122.13,10106.79
"Apr 22, 2016",20160422,9995.12,10151.76
"Apr 21, 2016",20160421,10120.11,10058.8
"Apr 20, 2016",20160420,10632.07,10164.74
"Apr 19, 2016",20160419,10618.84,10602.46
"Apr 18, 2016",20160418,10665.44,10568.93
"Apr 15, 2016",20160415,10774.49,10733.64
"Apr 14, 2016",20160414,10741.65,10771.61
"Apr 13, 2016",20160413,10599.22,10684.92
"Apr 12, 2016",20160412,10600.8,10533.41
"Apr 11, 2016",20160411,10513.87,10609.6
"Apr 8, 2016",20160408,10425.01,10413.54
"Apr 7, 2016",20160407,10719.27,10504.88
"Apr 6, 2016",20160406,10604.23,10683.86
"Apr 5, 2016",20160405,10393.65,10640.27
"Apr 1, 2016",20160401,10410.68,10379.65
"Mar 31, 2016",20160331,10494.52,10455.37
"Mar 30, 2016",20160330,10187.64,10445.69
"Mar 29, 2016",20160329,10259.71,10094.71
"Mar 28, 2016",20160328,10399.17,10276.84
"Mar 25, 2016",20160325,10256.41,10339.68
"Mar 24, 2016",20160324,10346.56,10283.68
"Mar 23, 2016",20160323,10317.93,10442.38
"Mar 22, 2016",20160322,10308.91,10344.08
"Mar 21, 2016",20160321,10255.9,10394.14
"Mar 18, 2016",20160318,9841.04,10126.59
"Mar 17, 2016",20160317,9515.63,9791.85
"Mar 16, 2016",20160316,9629.82,9469.03
"Mar 15, 2016",20160315,9636.63,9574.19
"Mar 14, 2016",20160314,9466.42,9665.13
"Mar 11, 2016",20160311,9286.53,9363.41
"Mar 10, 2016",20160310,9526.19,9390.35
"Mar 9, 2016",20160309,9525.26,9523.14
"Mar 8, 2016",20160308,9690.57,9732.73
"Mar 7, 2016",20160307,9642.25,9703.83
"Mar 4, 2016",20160304,9721.23,9536.71
"Mar 3, 2016",20160303,9770.74,9762.01
"Mar 2, 2016",20160302,9308.49,9766.37
"Mar 1, 2016",20160301,9116.56,9322.0
"Feb 29, 2016",20160229,9528.72,9097.36
"Feb 26, 2016",20160226,9625.37,9573.7
"Feb 25, 2016",20160225,10290.96,9551.08
"Feb 24, 2016",20160224,10256.39,10307.63
"Feb 23, 2016",20160223,10374.36,10299.67
"Feb 22, 2016",20160222,10290.05,10370.99
"Feb 19, 2016",20160219,10091.68,10162.32
"Feb 18, 2016",20160218,10231.26,10116.4
"Feb 17, 2016",20160217,10043.69,10161.77
"Feb 16, 2016",20160216,9727.76,10045.37
"Feb 15, 2016",20160215,9385.52,9668.85
"Feb 5, 2016",20160205,9802.25,9673.48
"Feb 4, 2016",20160204,9667.91,9793.07
"Feb 3, 2016",20160203,9509.5,9638.87
"Feb 2, 2016",20160202,9332.69,9610.93
"Feb 1, 2016",20160201,9389.62,9322.01
"Jan 29, 2016",20160129,9077.11,9418.2
"Jan 28, 2016",20160128,9309.87,9082.59
"Jan 27, 2016",20160127,9525.61,9422.43
"Jan 26, 2016",20160126,10079.22,9483.55
"Jan 25, 2016",20160125,10194.75,10192.53
"Jan 22, 2016",20160122,10095.43,10111.57
"Jan 21, 2016",20160121,10207.42,9975.97
"Jan 20, 2016",20160120,10434.36,10366.85
"Jan 19, 2016",20160119,10137.38,10501.79
"Jan 18, 2016",20160118,9807.25,10155.96
"Jan 15, 2016",20160115,10268.95,9997.93
"Jan 14, 2016",20160114,9678.22,10344.94
"Jan 13, 2016",20160113,10347.08,9978.82
"Jan 12, 2016",20160112,10243.57,10293.7
"Jan 11, 2016",20160111,10656.87,10212.46
"Jan 8, 2016",20160108,11008.89,10888.91
"Jan 7, 2016",20160107,11504.9,10760.27
"Jan 6, 2016",20160106,11520.77,11724.88
"Jan 5, 2016",20160105,11116.9,11468.06
"Jan 4, 2016",20160104,12650.72,11626.04
"Dec 31, 2015",20151131,12893.12,12664.89
"Dec 30, 2015",20151130,12826.48,12889.83
"Dec 29, 2015",20151129,12676.61,12806.16
"Dec 28, 2015",20151128,13025.66,12686.34
"Dec 25, 2015",20151125,12960.26,12980.57
"Dec 24, 2015",20151124,12977.25,12932.37
"Dec 23, 2015",20151123,13142.53,13007.87
"Dec 22, 2015",20151122,13064.69,13139.13
"Dec 21, 2015",20151121,12824.43,13028.31
"Dec 18, 2015",20151118,12825.02,12830.25
"Dec 17, 2015",20151117,12602.67,12825.48
"Dec 16, 2015",20151116,12533.11,12511.03
"Dec 15, 2015",20151115,12412.47,12495.25
"Dec 14, 2015",20151114,12023.81,12400.59
"Dec 11, 2015",20151111,12120.6,12134.02
"Dec 10, 2015",20151110,12180.77,12181.03
"Dec 9, 2015",20151109,12112.2,12179.83
"Dec 8, 2015",20151108,12371.11,12164.97
"Dec 7, 2015",20151107,12351.41,12443.05
"Dec 4, 2015",20151104,12384.5,12329.18
"Dec 3, 2015",20151103,12205.44,12447.38
"Dec 2, 2015",20151102,12068.98,12186.27
"Dec 1, 2015",20151101,12022.84,12081.17
"Nov 30, 2015",20151130,11991.7,12037.86
"Nov 27, 2015",20151127,12697.51,11961.7
"Nov 26, 2015",20151126,12952.0,12767.5
"Nov 25, 2015",20151125,12696.13,12893.23
"Nov 24, 2015",20151124,12580.72,12694.86
"Nov 23, 2015",20151123,12699.15,12586.69
"Nov 20, 2015",20151120,12650.25,12702.03
"Nov 19, 2015",20151119,12326.16,12609.84
"Nov 18, 2015",20151118,12516.14,12283.76
"Nov 17, 2015",20151117,12744.79,12511.54
"Nov 16, 2015",20151116,12180.99,12620.38
"Nov 13, 2015",20151113,12492.94,12402.04
"Nov 12, 2015",20151112,12735.5,12635.39
"Nov 11, 2015",20151111,12509.53,12677.54
"Nov 10, 2015",20151110,12390.53,12500.53
"Nov 9, 2015",20151109,12227.41,12453.24
"Nov 6, 2015",20151106,11952.51,12273.35
"Nov 5, 2015",20151105,11908.69,11939.81
"Nov 4, 2015",20151104,11351.25,11884.9
"Nov 3, 2015",20151103,11341.3,11288.14
"Nov 2, 2015",20151102,11306.2,11304.88
"Oct 30, 2015",20151030,11542.01,11546.05
"Oct 29, 2015",20151029,11565.71,11566.66
"Oct 28, 2015",20151028,11689.29,11494.35
"Oct 27, 2015",20151027,11588.94,11758.41
"Oct 26, 2015",20151026,11765.65,11687.77
"Oct 23, 2015",20151023,11397.2,11603.46
"Oct 22, 2015",20151022,10921.18,11305.1
"Oct 21, 2015",20151021,11592.2,10915.99
"Oct 20, 2015",20151020,11372.18,11597.08
"Oct 19, 2015",20151019,11426.52,11391.01
"Oct 16, 2015",20151016,11301.94,11374.83
"Oct 15, 2015",20151015,10862.11,11229.38
"Oct 14, 2015",20151014,10997.08,10901.48
"Oct 13, 2015",20151013,10885.11,11042.13
"Oct 12, 2015",20151012,10599.88,10961.36
"Oct 9, 2015",20151009,10386.81,10540.19
"Oct 8, 2015",20151008,10332.24,10394.73
"Sep 30, 2015",20150930,10004.8,9988.25
"Sep 29, 2015",20150929,9962.58,9949.92
"Sep 28, 2015",20150928,9919.56,10115.55
"Sep 25, 2015",20150925,10184.88,9904.76
"Sep 24, 2015",20150924,10178.1,10238.04
"Sep 23, 2015",20150923,10071.33,10132.3
"Sep 22, 2015",20150922,10200.55,10238.69
"Sep 21, 2015",20150921,9732.12,10176.73
"Sep 18, 2015",20150918,9806.72,9850.77
"Sep 17, 2015",20150917,9872.04,9739.89
"Sep 16, 2015",20150916,9330.76,9890.43
"Sep 15, 2015",20150915,9533.45,9290.81
"Sep 14, 2015",20150914,10517.68,9778.23
"Sep 11, 2015",20150911,10408.41,10463.69
"Sep 10, 2015",20150910,10449.93,10424.65
"Sep 9, 2015",20150909,10367.35,10620.13
"Sep 8, 2015",20150908,9898.64,10320.23
"Sep 7, 2015",20150907,10121.83,9991.76
"Sep 2, 2015",20150902,9694.48,10054.8
"Sep 1, 2015",20150901,10388.5,10162.52
"Aug 31, 2015",20150831,10706.23,10549.16
"Aug 28, 2015",20150828,10397.97,10800.0
"Aug 27, 2015",20150827,10076.09,10254.35
"Aug 26, 2015",20150826,10199.9,9899.72
"Aug 25, 2015",20150825,10212.47,10197.94
"Aug 24, 2015",20150824,11399.66,10970.29
"Aug 21, 2015",20150821,12355.27,11902.05
"Aug 20, 2015",20150820,12864.84,12584.58
"Aug 19, 2015",20150819,12328.6,12960.66
"Aug 18, 2015",20150818,13608.52,12683.86
"Aug 17, 2015",20150817,13417.33,13573.9
"Aug 14, 2015",20150814,13497.16,13445.87
"Aug 13, 2015",20150813,13069.98,13395.18
"Aug 12, 2015",20150812,13201.54,13117.1
"Aug 11, 2015",20150811,13316.89,13323.09
"Aug 10, 2015",20150810,12877.31,13302.96
"Aug 7, 2015",20150807,12543.66,12753.05
"Aug 6, 2015",20150806,12274.72,12421.85
"Aug 5, 2015",20150805,12694.57,12524.69
"Aug 4, 2015",20150804,12163.12,12711.56
"Aug 3, 2015",20150803,12178.57,12161.58
"Jul 31, 2015",20150731,12228.41,12374.25
"Jul 30, 2015",20150730,12766.34,12395.92
"Jul 29, 2015",20150729,12472.28,12823.07
"Jul 28, 2015",20150728,11986.25,12316.78
"Jul 27, 2015",20150727,13242.69,12493.05
"Jul 24, 2015",20150724,13789.31,13518.52
"Jul 23, 2015",20150723,13432.61,13754.53
"Jul 22, 2015",20150722,13307.93,13416.54
"Jul 21, 2015",20150721,13038.15,13315.56
"Jul 20, 2015",20150720,13115.48,13202.4
"Jul 17, 2015",20150717,12460.51,13004.96
"Jul 16, 2015",20150716,11963.35,12357.61
"Jul 15, 2015",20150715,12783.08,12132.42
"Jul 14, 2015",20150714,12796.49,12728.51
"Jul 13, 2015",20150713,12367.62,12614.16
"Jul 10, 2015",20150710,11733.45,12038.15
"Jul 9, 2015",20150709,10953.33,11510.34
"Jul 8, 2015",20150708,10870.14,11040.89
"Jul 7, 2015",20150707,11660.56,11375.6
"Jul 6, 2015",20150706,13140.14,12075.77
"Jul 3, 2015",20150703,12475.61,12246.06
"Jul 2, 2015",20150702,13655.73,12924.19
"Jul 1, 2015",20150701,14185.1,13650.82
"Jun 30, 2015",20150630,13274.65,14337.97
"Jun 29, 2015",20150629,14703.97,13566.27
"Jun 26, 2015",20150626,15196.56,14398.79
"Jun 25, 2015",20150625,16370.0,15692.44
"Jun 24, 2015",20150624,16178.55,16312.31
"Jun 23, 2015",20150623,15720.32,16045.99
"Jun 19, 2015",20150619,16386.98,15725.47
"Jun 18, 2015",20150618,17367.13,16734.84
"Jun 17, 2015",20150617,17073.08,17405.57
"Jun 16, 2015",20150616,17502.37,17075.93
"Jun 15, 2015",20150615,18182.64,17702.55
"Jun 12, 2015",20150612,17978.05,18098.27
"Jun 11, 2015",20150611,17692.9,17889.69
"Jun 10, 2015",20150610,17297.04,17677.57
"Jun 9, 2015",20150609,17410.64,17399.0
"Jun 8, 2015",20150608,17648.72,17452.31
"Jun 5, 2015",20150605,17727.86,17649.09
"Jun 4, 2015",20150604,17579.36,17501.05
"Jun 3, 2015",20150603,17626.92,17538.5
"Jun 2, 2015",20150602,17051.22,17485.58
"Jun 1, 2015",20150601,16247.39,16917.53
"May 29, 2015",20150529,15920.33,16100.45
"May 28, 2015",20150528,16953.61,15912.95
"May 27, 2015",20150527,16988.9,16963.52
"May 26, 2015",20150526,16456.23,16903.47
"May 25, 2015",20150525,15894.14,16351.06
"May 22, 2015",20150522,16084.04,16045.8
"May 21, 2015",20150521,15402.95,15872.53
"May 20, 2015",20150520,15206.56,15337.08
"May 19, 2015",20150519,14723.21,15127.38
"May 18, 2015",20150518,14612.88,14672.63
"May 15, 2015",20150515,14955.41,14694.95
"May 14, 2015",20150514,15210.75,15024.47
"May 13, 2015",20150513,15075.02,15173.09
"May 12, 2015",20150512,14975.23,15066.29
"May 11, 2015",20150511,14572.82,14944.88
"May 8, 2015",20150508,14271.46,14481.25
"May 7, 2015",20150507,14080.36,14114.73
"May 6, 2015",20150506,14347.55,14136.17
"May 5, 2015",20150505,14831.91,14233.1
"May 4, 2015",20150504,14846.48,14860.53
"Apr 30, 2015",20150430,14909.06,14818.64
"Apr 29, 2015",20150429,14669.22,14871.95
"Apr 28, 2015",20150428,14946.95,14707.25
"Apr 27, 2015",20150427,14749.02,14809.42
