date,date_format,open,close
"May 11, 2016",20160511,2067.69,2034.93
"May 10, 2016",20160510,2051.38,2054.22
"May 9, 2016",20160509,2107.33,2053.6
"May 6, 2016",20160506,2226.44,2129.19
"May 5, 2016",20160505,2208.4,2224.1
"May 4, 2016",20160504,2210.13,2211.02
"May 3, 2016",20160503,2138.96,2217.23
"Apr 29, 2016",20160429,2141.58,2138.74
"Apr 28, 2016",20160428,2149.1,2155.23
"Apr 27, 2016",20160427,2162.76,2146.61
"Apr 26, 2016",20160426,2123.87,2155.7
"Apr 25, 2016",20160425,2128.66,2126.83
"Apr 22, 2016",20160422,2093.78,2136.92
"Apr 21, 2016",20160421,2135.93,2110.16
"Apr 20, 2016",20160420,2279.76,2145.24
"Apr 19, 2016",20160419,2278.31,2272.52
"Apr 18, 2016",20160418,2288.42,2265.59
"Apr 15, 2016",20160415,2328.31,2309.68
"Apr 14, 2016",20160414,2310.6,2324.39
"Apr 13, 2016",20160413,2278.52,2294.02
"Apr 12, 2016",20160412,2283.21,2264.02
"Apr 11, 2016",20160411,2255.07,2283.14
"Apr 8, 2016",20160408,2230.95,2229.93
"Apr 7, 2016",20160407,2310.92,2248.68
"Apr 6, 2016",20160406,2274.77,2297.04
"Apr 5, 2016",20160405,2207.46,2279.52
"Apr 1, 2016",20160401,2223.38,2205.37
"Mar 31, 2016",20160331,2256.43,2238.29
"Mar 30, 2016",20160330,2172.74,2248.78
"Mar 29, 2016",20160329,2190.88,2152.55
"Mar 28, 2016",20160328,2233.13,2199.69
"Mar 25, 2016",20160325,2209.26,2216.09
"Mar 24, 2016",20160324,2234.22,2219.77
"Mar 23, 2016",20160323,2214.87,2259.11
"Mar 22, 2016",20160322,2201.19,2221.7
"Mar 21, 2016",20160321,2214.91,2227.03
"Mar 18, 2016",20160318,2102.19,2177.87
"Mar 17, 2016",20160317,1986.14,2087.29
"Mar 16, 2016",20160316,2029.92,1977.54
"Mar 15, 2016",20160315,2016.81,1996.92
"Mar 14, 2016",20160314,1962.11,2023.13
"Mar 11, 2016",20160311,1911.33,1934.87
"Mar 10, 2016",20160310,1968.77,1936.97
"Mar 9, 2016",20160309,1962.28,1970.81
"Mar 8, 2016",20160308,1944.65,2002.19
"Mar 7, 2016",20160307,1935.09,1953.33
"Mar 4, 2016",20160304,1994.06,1907.04
"Mar 3, 2016",20160303,2014.18,2007.08
"Mar 2, 2016",20160302,1930.84,2017.6
"Mar 1, 2016",20160301,1881.32,1934.92
"Feb 29, 2016",20160229,2000.57,1880.15
"Feb 26, 2016",20160226,2045.51,2014.92
"Feb 25, 2016",20160225,2198.93,2037.14
"Feb 24, 2016",20160224,2212.59,2203.74
"Feb 23, 2016",20160223,2245.75,2218.12
"Feb 22, 2016",20160222,2235.17,2245.56
"Feb 19, 2016",20160219,2186.02,2211.01
"Feb 18, 2016",20160218,2230.8,2190.91
"Feb 17, 2016",20160217,2197.93,2215.34
"Feb 16, 2016",20160216,2128.06,2201.93
"Feb 15, 2016",20160215,2029.56,2116.84
"Feb 5, 2016",20160205,2127.35,2096.99
"Feb 4, 2016",20160204,2095.62,2126.64
"Feb 3, 2016",20160203,2049.32,2090.51
"Feb 2, 2016",20160202,1996.59,2075.29
"Feb 1, 2016",20160201,1989.21,1992.7
"Jan 29, 2016",20160129,1908.26,1994.07
"Jan 28, 2016",20160128,1969.31,1906.46
"Jan 27, 2016",20160127,1997.32,1997.47
"Jan 26, 2016",20160126,2132.22,1994.05
"Jan 25, 2016",20160125,2165.73,2158.82
"Jan 22, 2016",20160122,2140.28,2149.59
"Jan 21, 2016",20160121,2173.32,2112.4
"Jan 20, 2016",20160120,2222.6,2204.65
"Jan 19, 2016",20160119,2170.09,2241.7
"Jan 18, 2016",20160118,2074.86,2174.93
"Jan 15, 2016",20160115,2160.17,2112.9
"Jan 14, 2016",20160114,1991.23,2175.01
"Jan 13, 2016",20160113,2160.32,2059.78
"Jan 12, 2016",20160112,2117.25,2147.53
"Jan 11, 2016",20160111,2188.19,2106.36
"Jan 8, 2016",20160108,2297.59,2248.99
"Jan 7, 2016",20160107,2415.33,2256.52
"Jan 6, 2016",20160106,2433.36,2468.37
"Jan 5, 2016",20160105,2353.23,2416.73
"Jan 4, 2016",20160104,2706.28,2491.24
"Dec 31, 2015",20151131,2780.54,2714.05
"Dec 30, 2015",20151130,2758.25,2779.51
"Dec 29, 2015",20151129,2732.55,2749.82
"Dec 28, 2015",20151128,2809.52,2735.49
"Dec 25, 2015",20151125,2807.51,2794.73
"Dec 24, 2015",20151124,2775.98,2795.78
"Dec 23, 2015",20151123,2845.43,2783.94
"Dec 22, 2015",20151122,2836.96,2839.85
"Dec 21, 2015",20151121,2825.32,2829.92
"Dec 18, 2015",20151118,2836.92,2830.26
"Dec 17, 2015",20151117,2784.97,2835.7
"Dec 16, 2015",20151116,2760.26,2763.11
"Dec 15, 2015",20151115,2718.25,2745.7
"Dec 14, 2015",20151114,2642.82,2709.27
"Dec 11, 2015",20151111,2686.31,2671.29
"Dec 10, 2015",20151110,2665.28,2695.51
"Dec 9, 2015",20151109,2677.59,2667.91
"Dec 8, 2015",20151108,2723.62,2691.66
"Dec 7, 2015",20151107,2699.34,2738.15
"Dec 4, 2015",20151104,2702.56,2692.16
"Dec 3, 2015",20151103,2622.49,2708.12
"Dec 2, 2015",20151102,2653.24,2613.26
"Dec 1, 2015",20151101,2669.3,2655.35
"Nov 30, 2015",20151130,2658.97,2672.58
"Nov 27, 2015",20151127,2819.36,2649.55
"Nov 26, 2015",20151126,2911.85,2833.2
"Nov 25, 2015",20151125,2813.51,2897.57
"Nov 24, 2015",20151124,2767.72,2816.05
"Nov 23, 2015",20151123,2797.12,2770.58
"Nov 20, 2015",20151120,2783.04,2800.15
"Nov 19, 2015",20151119,2678.36,2770.75
"Nov 18, 2015",20151118,2727.61,2661.17
"Nov 17, 2015",20151117,2834.98,2717.05
"Nov 16, 2015",20151116,2656.57,2797.16
"Nov 13, 2015",20151113,2751.39,2710.16
"Nov 12, 2015",20151112,2818.57,2783.3
"Nov 11, 2015",20151111,2738.58,2804.68
"Nov 10, 2015",20151110,2710.9,2746.61
"Nov 9, 2015",20151109,2653.31,2724.62
"Nov 6, 2015",20151106,2571.66,2661.41
"Nov 5, 2015",20151105,2587.82,2564.72
"Nov 4, 2015",20151104,2451.23,2584.32
"Nov 3, 2015",20151103,2444.05,2429.27
"Nov 2, 2015",20151102,2416.1,2432.04
"Oct 30, 2015",20151030,2475.23,2478.28
"Oct 29, 2015",20151029,2504.85,2485.28
"Oct 28, 2015",20151028,2551.7,2485.24
"Oct 27, 2015",20151027,2497.16,2563.96
"Oct 26, 2015",20151026,2570.13,2527.48
"Oct 23, 2015",20151023,2488.31,2538.38
"Oct 22, 2015",20151022,2355.16,2458.14
"Oct 21, 2015",20151021,2504.78,2344.74
"Oct 20, 2015",20151020,2430.18,2511.16
"Oct 19, 2015",20151019,2465.11,2433.6
"Oct 16, 2015",20151016,2424.62,2449.03
"Oct 15, 2015",20151015,2300.62,2404.53
"Oct 14, 2015",20151014,2330.08,2305.0
"Oct 13, 2015",20151013,2297.93,2342.04
"Oct 12, 2015",20151012,2233.61,2316.78
"Oct 9, 2015",20151009,2190.84,2216.66
"Oct 8, 2015",20151008,2153.12,2190.31
"Sep 30, 2015",20150930,2111.99,2082.67
"Sep 29, 2015",20150929,2089.54,2098.57
"Sep 28, 2015",20150928,2024.89,2122.26
"Sep 25, 2015",20150925,2091.85,2020.97
"Sep 24, 2015",20150924,2090.56,2106.59
"Sep 23, 2015",20150923,2039.49,2077.99
"Sep 22, 2015",20150922,2082.34,2078.72
"Sep 21, 2015",20150921,1950.33,2079.06
"Sep 18, 2015",20150918,1948.12,1983.3
"Sep 17, 2015",20150917,1943.29,1933.3
"Sep 16, 2015",20150916,1813.73,1926.24
"Sep 15, 2015",20150915,1843.23,1797.56
"Sep 14, 2015",20150914,2068.2,1906.21
"Sep 11, 2015",20150911,2039.01,2060.5
"Sep 10, 2015",20150910,2030.03,2039.12
"Sep 9, 2015",20150909,2023.31,2071.72
"Sep 8, 2015",20150908,1875.67,2001.16
"Sep 7, 2015",20150907,1882.86,1893.52
"Sep 2, 2015",20150902,1787.71,1855.03
"Sep 1, 2015",20150901,1959.46,1889.49
"Aug 31, 2015",20150831,2056.29,1996.87
"Aug 28, 2015",20150828,1990.35,2082.12
"Aug 27, 2015",20150827,1924.78,1959.49
"Aug 26, 2015",20150826,1975.92,1890.04
"Aug 25, 2015",20150825,1996.04,1990.71
"Aug 24, 2015",20150824,2222.54,2152.61
"Aug 21, 2015",20150821,2452.62,2341.95
"Aug 20, 2015",20150820,2556.77,2508.82
"Aug 19, 2015",20150819,2427.94,2570.69
"Aug 18, 2015",20150818,2674.42,2504.17
"Aug 17, 2015",20150817,2665.37,2666.29
"Aug 14, 2015",20150814,2713.78,2674.02
"Aug 13, 2015",20150813,2608.74,2684.26
"Aug 12, 2015",20150812,2658.84,2622.19
"Aug 11, 2015",20150811,2705.04,2698.91
"Aug 10, 2015",20150810,2606.74,2706.72
"Aug 7, 2015",20150807,2509.96,2576.99
"Aug 6, 2015",20150806,2441.96,2480.93
"Aug 5, 2015",20150805,2542.27,2502.04
"Aug 4, 2015",20150804,2396.41,2546.16
"Aug 3, 2015",20150803,2475.33,2399.27
"Jul 31, 2015",20150731,2507.26,2539.84
"Jul 30, 2015",20150730,2671.46,2561.19
"Jul 29, 2015",20150729,2617.94,2693.87
"Jul 28, 2015",20150728,2546.41,2581.96
"Jul 27, 2015",20150727,2822.37,2683.45
"Jul 24, 2015",20150724,2976.94,2897.82
"Jul 23, 2015",20150723,2896.25,2967.95
"Jul 22, 2015",20150722,2882.06,2897.37
"Jul 21, 2015",20150721,2802.02,2882.9
"Jul 20, 2015",20150720,2820.72,2848.3
"Jul 17, 2015",20150717,2651.44,2783.32
"Jul 16, 2015",20150716,2526.65,2627.08
"Jul 15, 2015",20150715,2750.66,2590.03
"Jul 14, 2015",20150714,2725.04,2726.05
"Jul 13, 2015",20150713,2612.77,2683.07
"Jul 10, 2015",20150710,2487.39,2535.89
"Jul 9, 2015",20150709,2338.11,2435.76
"Jul 8, 2015",20150708,2304.76,2364.05
"Jul 7, 2015",20150707,2398.1,2352.01
"Jul 6, 2015",20150706,2795.67,2493.83
"Jul 3, 2015",20150703,2559.03,2605.28
"Jul 2, 2015",20150702,2756.25,2649.32
"Jul 1, 2015",20150701,2842.17,2759.41
"Jun 30, 2015",20150630,2566.02,2858.61
"Jun 29, 2015",20150629,2943.5,2689.76
"Jun 26, 2015",20150626,3078.4,2920.7
"Jun 25, 2015",20150625,3403.63,3206.38
"Jun 24, 2015",20150624,3425.57,3383.4
"Jun 23, 2015",20150623,3314.89,3393.94
"Jun 19, 2015",20150619,3408.53,3314.98
"Jun 18, 2015",20150618,3734.91,3504.55
"Jun 17, 2015",20150617,3586.37,3741.36
"Jun 16, 2015",20150616,3636.79,3590.67
"Jun 15, 2015",20150615,3919.36,3696.03
"Jun 12, 2015",20150612,3889.16,3899.71
"Jun 11, 2015",20150611,3843.98,3862.14
"Jun 10, 2015",20150610,3695.06,3834.7
"Jun 9, 2015",20150609,3664.37,3705.54
"Jun 8, 2015",20150608,3862.8,3704.55
"Jun 5, 2015",20150605,3994.44,3885.83
"Jun 4, 2015",20150604,3991.8,3943.47
"Jun 3, 2015",20150603,3949.28,3982.25
"Jun 2, 2015",20150602,3757.1,3901.54
"Jun 1, 2015",20150601,3580.08,3718.75
"May 29, 2015",20150529,3444.06,3542.84
"May 28, 2015",20150528,3618.34,3432.98
"May 27, 2015",20150527,3638.21,3628.67
"May 26, 2015",20150526,3471.8,3618.23
"May 25, 2015",20150525,3415.67,3467.92
"May 22, 2015",20150522,3594.59,3516.63
"May 21, 2015",20150521,3421.61,3527.41
"May 20, 2015",20150520,3339.17,3406.28
"May 19, 2015",20150519,3310.09,3322.77
"May 18, 2015",20150518,3178.37,3278.48
"May 15, 2015",20150515,3109.11,3145.34
"May 14, 2015",20150514,3174.45,3141.59
"May 13, 2015",20150513,3185.34,3192.15
"May 12, 2015",20150512,3176.54,3250.3
"May 11, 2015",20150511,3015.43,3146.83
"May 8, 2015",20150508,2838.97,2973.6
"May 7, 2015",20150507,2824.82,2806.05
"May 6, 2015",20150506,2806.3,2846.56
"May 5, 2015",20150505,2830.79,2783.44
"May 4, 2015",20150504,2868.1,2845.25
"Apr 30, 2015",20150430,2825.16,2857.89
"Apr 29, 2015",20150429,2693.48,2797.52
"Apr 28, 2015",20150428,2764.41,2687.97
"Apr 27, 2015",20150427,2781.6,2747.5
